ID,TextID,Description,Objectives,ObjectiveOperation,,
7408,GUILD_STEP2_DEAL_DAMAGE_WITH_RAILGUN_DIFFICULTY_3,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_RAILGUN_DIFFICULTY_3,AND,,
7409,GUILD_STEP2_DEAL_DAMAGE_WITH_FAST_TORPEDO_DIFFICULTY_3,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_FAST_TORPEDO_DIFFICULTY_3,AND,,
7410,GUILD_STEP2_DEAL_DAMAGE_WITH_BIG_TORPEDO_DIFFICULTY_3,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_BIG_TORPEDO_DIFFICULTY_3,AND,,
7411,GUILD_STEP2_DEAL_DAMAGE_WITH_TRIPLE_TORPEDO_DIFFICULTY_3,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_TRIPLE_TORPEDO_DIFFICULTY_3,AND,,
7412,GUILD_STEP2_DEAL_DAMAGE_WITH_XPLO_CANNON_DIFFICULTY_3,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_XPLO_CANNON_DIFFICULTY_3,AND,,
7413,GUILD_STEP2_DEAL_DAMAGE_WITH_BLAST_CANNON_DIFFICULTY_4,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_BLAST_CANNON_DIFFICULTY_4,AND,,
7414,GUILD_STEP2_DEAL_DAMAGE_WITH_STANDARD_CANNON_DIFFICULTY_4,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_STANDARD_CANNON_DIFFICULTY_4,AND,,
7415,GUILD_STEP2_DEAL_DAMAGE_WITH_SNIPER_CANNON_DIFFICULTY_4,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_SNIPER_CANNON_DIFFICULTY_4,AND,,
7416,GUILD_STEP2_DEAL_DAMAGE_WITH_STANDARD_CARRONADE_DIFFICULTY_4,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_STANDARD_CARRONADE_DIFFICULTY_4,AND,,
7417,GUILD_STEP2_DEAL_DAMAGE_WITH_FIRE_BOMB_DIFFICULTY_4,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_FIRE_BOMB_DIFFICULTY_4,AND,,
7418,GUILD_STEP2_DEAL_DAMAGE_WITH_FLARE_GUN_DIFFICULTY_4,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_FLARE_GUN_DIFFICULTY_4,AND,,
7419,GUILD_STEP2_DEAL_DAMAGE_WITH_GRENADE_DIFFICULTY_4,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_GRENADE_DIFFICULTY_4,AND,,
7420,GUILD_STEP2_DEAL_DAMAGE_WITH_MINE_DIFFICULTY_4,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_MINE_DIFFICULTY_4,AND,,
7421,GUILD_STEP2_DEAL_DAMAGE_WITH_MISSILE_DIFFICULTY_4,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_MISSILE_DIFFICULTY_4,AND,,
7422,GUILD_STEP2_DEAL_DAMAGE_WITH_BIG_MORTAR_DIFFICULTY_4,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_BIG_MORTAR_DIFFICULTY_4,AND,,
7423,GUILD_STEP2_DEAL_DAMAGE_WITH_LARGE_AREA_MORTAR_DIFFICULTY_4,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_LARGE_AREA_MORTAR_DIFFICULTY_4,AND,,
7424,GUILD_STEP2_DEAL_DAMAGE_WITH_LONG_RANGE_MORTAR_DIFFICULTY_4,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_LONG_RANGE_MORTAR_DIFFICULTY_4,AND,,
7425,GUILD_STEP2_DEAL_DAMAGE_WITH_STANDARD_MORTAR_DIFFICULTY_4,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_STANDARD_MORTAR_DIFFICULTY_4,AND,,
7426,GUILD_STEP2_DEAL_DAMAGE_WITH_NAPALM_DIFFICULTY_4,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_NAPALM_DIFFICULTY_4,AND,,
7427,GUILD_STEP2_DEAL_DAMAGE_WITH_RAILGUN_DIFFICULTY_4,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_RAILGUN_DIFFICULTY_4,AND,,
7428,GUILD_STEP2_DEAL_DAMAGE_WITH_FAST_TORPEDO_DIFFICULTY_4,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_FAST_TORPEDO_DIFFICULTY_4,AND,,
7429,GUILD_STEP2_DEAL_DAMAGE_WITH_BIG_TORPEDO_DIFFICULTY_4,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_BIG_TORPEDO_DIFFICULTY_4,AND,,
7430,GUILD_STEP2_DEAL_DAMAGE_WITH_TRIPLE_TORPEDO_DIFFICULTY_4,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_TRIPLE_TORPEDO_DIFFICULTY_4,AND,,
7431,GUILD_STEP2_DEAL_DAMAGE_WITH_XPLO_CANNON_DIFFICULTY_4,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_XPLO_CANNON_DIFFICULTY_4,AND,,
7432,GUILD_STEP2_DEAL_DAMAGE_WITH_BLAST_CANNON_DIFFICULTY_5,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_BLAST_CANNON_DIFFICULTY_5,AND,,
7433,GUILD_STEP2_DEAL_DAMAGE_WITH_STANDARD_CANNON_DIFFICULTY_5,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_STANDARD_CANNON_DIFFICULTY_5,AND,,
7434,GUILD_STEP2_DEAL_DAMAGE_WITH_SNIPER_CANNON_DIFFICULTY_5,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_SNIPER_CANNON_DIFFICULTY_5,AND,,
7435,GUILD_STEP2_DEAL_DAMAGE_WITH_STANDARD_CARRONADE_DIFFICULTY_5,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_STANDARD_CARRONADE_DIFFICULTY_5,AND,,
7436,GUILD_STEP2_DEAL_DAMAGE_WITH_FIRE_BOMB_DIFFICULTY_5,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_FIRE_BOMB_DIFFICULTY_5,AND,,
7437,GUILD_STEP2_DEAL_DAMAGE_WITH_FLARE_GUN_DIFFICULTY_5,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_FLARE_GUN_DIFFICULTY_5,AND,,
7438,GUILD_STEP2_DEAL_DAMAGE_WITH_GRENADE_DIFFICULTY_5,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_GRENADE_DIFFICULTY_5,AND,,
7439,GUILD_STEP2_DEAL_DAMAGE_WITH_MINE_DIFFICULTY_5,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_MINE_DIFFICULTY_5,AND,,
7440,GUILD_STEP2_DEAL_DAMAGE_WITH_MISSILE_DIFFICULTY_5,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_MISSILE_DIFFICULTY_5,AND,,
7441,GUILD_STEP2_DEAL_DAMAGE_WITH_BIG_MORTAR_DIFFICULTY_5,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_BIG_MORTAR_DIFFICULTY_5,AND,,
7442,GUILD_STEP2_DEAL_DAMAGE_WITH_LARGE_AREA_MORTAR_DIFFICULTY_5,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_LARGE_AREA_MORTAR_DIFFICULTY_5,AND,,
7443,GUILD_STEP2_DEAL_DAMAGE_WITH_LONG_RANGE_MORTAR_DIFFICULTY_5,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_LONG_RANGE_MORTAR_DIFFICULTY_5,AND,,
7444,GUILD_STEP2_DEAL_DAMAGE_WITH_STANDARD_MORTAR_DIFFICULTY_5,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_STANDARD_MORTAR_DIFFICULTY_5,AND,,
7445,GUILD_STEP2_DEAL_DAMAGE_WITH_NAPALM_DIFFICULTY_5,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_NAPALM_DIFFICULTY_5,AND,,
7446,GUILD_STEP2_DEAL_DAMAGE_WITH_RAILGUN_DIFFICULTY_5,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_RAILGUN_DIFFICULTY_5,AND,,
7447,GUILD_STEP2_DEAL_DAMAGE_WITH_FAST_TORPEDO_DIFFICULTY_5,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_FAST_TORPEDO_DIFFICULTY_5,AND,,
7448,GUILD_STEP2_DEAL_DAMAGE_WITH_BIG_TORPEDO_DIFFICULTY_5,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_BIG_TORPEDO_DIFFICULTY_5,AND,,
7449,GUILD_STEP2_DEAL_DAMAGE_WITH_TRIPLE_TORPEDO_DIFFICULTY_5,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_TRIPLE_TORPEDO_DIFFICULTY_5,AND,,
7450,GUILD_STEP2_DEAL_DAMAGE_WITH_XPLO_CANNON_DIFFICULTY_5,QUEST_STEP_DAMAGE_WITH_ITEM,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_XPLO_CANNON_DIFFICULTY_5,AND,,
8000,STEP_RETENTION_CAPTAIN_LEVEL_4,QUEST_STEP_PROGRESS_CAPTAIN_LEVEL,OBJECTIVE_RETENTION_CAPTAIN_LEVEL_4,AND,,
8001,STEP_RETENTION_CAPTAIN_LEVEL_5,QUEST_STEP_PROGRESS_CAPTAIN_LEVEL,OBJECTIVE_RETENTION_CAPTAIN_LEVEL_5,AND,,
8002,STEP_RETENTION_CAPTAIN_LEVEL_6,QUEST_STEP_PROGRESS_CAPTAIN_LEVEL,OBJECTIVE_RETENTION_CAPTAIN_LEVEL_6,AND,,
8003,STEP_RETENTION_CAPTAIN_LEVEL_7,QUEST_STEP_PROGRESS_CAPTAIN_LEVEL,OBJECTIVE_RETENTION_CAPTAIN_LEVEL_7,AND,,
8004,STEP_RETENTION_CAPTAIN_LEVEL_8,QUEST_STEP_PROGRESS_CAPTAIN_LEVEL,OBJECTIVE_RETENTION_CAPTAIN_LEVEL_8,AND,,
8005,STEP_RETENTION_CAPTAIN_LEVEL_9,QUEST_STEP_PROGRESS_CAPTAIN_LEVEL,OBJECTIVE_RETENTION_CAPTAIN_LEVEL_9,AND,,
8006,STEP_RETENTION_CAPTAIN_LEVEL_10,QUEST_STEP_PROGRESS_CAPTAIN_LEVEL,OBJECTIVE_RETENTION_CAPTAIN_LEVEL_10,AND,,
8007,STEP_RETENTION_CAPTAIN_LEVEL_11,QUEST_STEP_PROGRESS_CAPTAIN_LEVEL,OBJECTIVE_RETENTION_CAPTAIN_LEVEL_11,AND,,
9000,EVENT_STEP_STARS_1,QUEST_STEP_EARN_BATTLESTARS,EVENT_OBJECTIVE_STARS_1,AND,,
9001,EVENT_STEP_STARS_2,QUEST_STEP_EARN_BATTLESTARS,EVENT_OBJECTIVE_STARS_2,AND,,
9002,EVENT_STEP_STARS_3,QUEST_STEP_EARN_BATTLESTARS,EVENT_OBJECTIVE_STARS_3,AND,,
9003,EVENT_STEP_STARS_4,QUEST_STEP_EARN_BATTLESTARS,EVENT_OBJECTIVE_STARS_4,AND,,
9004,EVENT_STEP_COMPLETE_FIRST,QUEST_OBJECTIVE_COMPLETE_PREVIOUS,EVENT_OBJECTIVE_COMPLETE_FIRST,AND,,
9005,EVENT_STEP_COMPLETE_SECOND,QUEST_OBJECTIVE_COMPLETE_PREVIOUS,EVENT_OBJECTIVE_COMPLETE_SECOND,AND,,
9006,EVENT_STEP_COMPLETE_THIRD,QUEST_OBJECTIVE_COMPLETE_PREVIOUS,EVENT_OBJECTIVE_COMPLETE_THIRD,AND,,
9007,EVENT_STEP_WINS_1,QUEST_STEP_WIN_BATTLES,EVENT_OBJECTIVE_WINS_1,,,
9008,EVENT_STEP_WINS_2,QUEST_STEP_WIN_BATTLES,EVENT_OBJECTIVE_WINS_2,,,
9009,EVENT_STEP_WINS_3,QUEST_STEP_WIN_BATTLES,EVENT_OBJECTIVE_WINS_3,,,
9010,EVENT_STEP_WINS_4,QUEST_STEP_WIN_BATTLES,EVENT_OBJECTIVE_WINS_4,,,
