ID,TextID,Description,Count,Trigger,Condition,ConditionValue,ConditionName,BonusCondition,BonusConditionValue,BonusMultiplier,Reward,RequiresWin,RequiresGuildFleet,GuildFleetBonus
7317,GUILD_OBJECTIVE2_DESTROY_SHIPS_DIFFICULTY_2,QUEST_OBJECTIVE_DESTROY_SHIPS,90,DESTROY_SHIP,,,,,,,,-1,0,2
7318,GUILD_OBJECTIVE2_DEAL_DAMAGE_DIFFICULTY_2,QUEST_OBJECTIVE_DEAL_DAMAGE,195000,DAMAGE,,,,,,,,-1,0,2
7319,GUILD_OBJECTIVE2_HEAL_DIFFICULTY_2,QUEST_OBJECTIVE_HEAL,60000,HEAL,,,,,,,,-1,0,2
7320,GUILD_OBJECTIVE2_EARN_BATTLESTARS_DIFFICULTY_2,QUEST_OBJECTIVE_EARN_BATTLESTARS,150,EARN_BATTLE_REWARD,RESOURCE,VICTORY_TOKEN,RESOURCE_VICTORY_TOKEN,,,,,-1,0,2
7321,GUILD_OBJECTIVE2_SHOOTER_WIN_DIFFICULTY_2,GUILD_QUEST_OBJECTIVE_SHIP_WIN,175,WIN,,,SHIP_NAME_CANNON_1,SHIP_GROUP,SHOOTER_QUESTS,5,,,0,2
7322,GUILD_OBJECTIVE2_FIXER_WIN_DIFFICULTY_2,GUILD_QUEST_OBJECTIVE_SHIP_WIN,175,WIN,,,SHIP_NAME_REPAIR_1,SHIP_GROUP,FIXER_QUESTS,5,,,0,2
7323,GUILD_OBJECTIVE2_SPEEDER_WIN_DIFFICULTY_2,GUILD_QUEST_OBJECTIVE_SHIP_WIN,175,WIN,,,SHIP_NAME_SPEED_1,SHIP_GROUP,SPEED_SHIP,5,,,0,2
7324,GUILD_OBJECTIVE2_ENFORCER_WIN_DIFFICULTY_2,GUILD_QUEST_OBJECTIVE_SHIP_WIN,175,WIN,,,SHIP_NAME_FISHY_1,SHIP_GROUP,CONTROL_SHIP,5,,,0,2
7325,GUILD_OBJECTIVE2_DEFENDER_WIN_DIFFICULTY_2,GUILD_QUEST_OBJECTIVE_SHIP_WIN,175,WIN,,,SHIP_NAME_TANK_A_1,SHIP_GROUP,DEFENDER_QUESTS,5,,,0,2
7326,GUILD_OBJECTIVE2_WIN_DIFFICULTY_3,QUEST_OBJECTIVE_WIN_BATTLES,225,WIN,,,,,,,,,0,2
7327,GUILD_OBJECTIVE2_DESTROY_SHIPS_DIFFICULTY_3,QUEST_OBJECTIVE_DESTROY_SHIPS,270,DESTROY_SHIP,,,,,,,,-1,0,2
7328,GUILD_OBJECTIVE2_DEAL_DAMAGE_DIFFICULTY_3,QUEST_OBJECTIVE_DEAL_DAMAGE,780000,DAMAGE,,,,,,,,-1,0,2
7329,GUILD_OBJECTIVE2_HEAL_DIFFICULTY_3,QUEST_OBJECTIVE_HEAL,240000,HEAL,,,,,,,,-1,0,2
7330,GUILD_OBJECTIVE2_EARN_BATTLESTARS_DIFFICULTY_3,QUEST_OBJECTIVE_EARN_BATTLESTARS,450,EARN_BATTLE_REWARD,RESOURCE,VICTORY_TOKEN,RESOURCE_VICTORY_TOKEN,,,,,-1,0,2
7331,GUILD_OBJECTIVE2_SHOOTER_WIN_DIFFICULTY_3,GUILD_QUEST_OBJECTIVE_SHIP_WIN,500,WIN,,,SHIP_NAME_CANNON_1,SHIP_GROUP,SHOOTER_QUESTS,5,,,0,2
7332,GUILD_OBJECTIVE2_FIXER_WIN_DIFFICULTY_3,GUILD_QUEST_OBJECTIVE_SHIP_WIN,500,WIN,,,SHIP_NAME_REPAIR_1,SHIP_GROUP,FIXER_QUESTS,5,,,0,2
7333,GUILD_OBJECTIVE2_SPEEDER_WIN_DIFFICULTY_3,GUILD_QUEST_OBJECTIVE_SHIP_WIN,500,WIN,,,SHIP_NAME_SPEED_1,SHIP_GROUP,SPEED_SHIP,5,,,0,2
7334,GUILD_OBJECTIVE2_ENFORCER_WIN_DIFFICULTY_3,GUILD_QUEST_OBJECTIVE_SHIP_WIN,500,WIN,,,SHIP_NAME_FISHY_1,SHIP_GROUP,CONTROL_SHIP,5,,,0,2
7335,GUILD_OBJECTIVE2_DEFENDER_WIN_DIFFICULTY_3,GUILD_QUEST_OBJECTIVE_SHIP_WIN,500,WIN,,,SHIP_NAME_TANK_A_1,SHIP_GROUP,DEFENDER_QUESTS,5,,,0,2
7336,GUILD_OBJECTIVE2_WIN_DIFFICULTY_4,QUEST_OBJECTIVE_WIN_BATTLES,675,WIN,,,,,,,,,0,2
7337,GUILD_OBJECTIVE2_DESTROY_SHIPS_DIFFICULTY_4,QUEST_OBJECTIVE_DESTROY_SHIPS,810,DESTROY_SHIP,,,,,,,,-1,0,2
7338,GUILD_OBJECTIVE2_DEAL_DAMAGE_DIFFICULTY_4,QUEST_OBJECTIVE_DEAL_DAMAGE,3120000,DAMAGE,,,,,,,,-1,0,2
7339,GUILD_OBJECTIVE2_HEAL_DIFFICULTY_4,QUEST_OBJECTIVE_HEAL,1200000,HEAL,,,,,,,,-1,0,2
7340,GUILD_OBJECTIVE2_EARN_BATTLESTARS_DIFFICULTY_4,QUEST_OBJECTIVE_EARN_BATTLESTARS,1350,EARN_BATTLE_REWARD,RESOURCE,VICTORY_TOKEN,RESOURCE_VICTORY_TOKEN,,,,,-1,0,2
7341,GUILD_OBJECTIVE2_SHOOTER_WIN_DIFFICULTY_4,GUILD_QUEST_OBJECTIVE_SHIP_WIN,1500,WIN,,,SHIP_NAME_CANNON_1,SHIP_GROUP,SHOOTER_QUESTS,5,,,0,2
7342,GUILD_OBJECTIVE2_FIXER_WIN_DIFFICULTY_4,GUILD_QUEST_OBJECTIVE_SHIP_WIN,1500,WIN,,,SHIP_NAME_REPAIR_1,SHIP_GROUP,FIXER_QUESTS,5,,,0,2
7343,GUILD_OBJECTIVE2_SPEEDER_WIN_DIFFICULTY_4,GUILD_QUEST_OBJECTIVE_SHIP_WIN,1500,WIN,,,SHIP_NAME_SPEED_1,SHIP_GROUP,SPEED_SHIP,5,,,0,2
7344,GUILD_OBJECTIVE2_ENFORCER_WIN_DIFFICULTY_4,GUILD_QUEST_OBJECTIVE_SHIP_WIN,1500,WIN,,,SHIP_NAME_FISHY_1,SHIP_GROUP,CONTROL_SHIP,5,,,0,2
7345,GUILD_OBJECTIVE2_DEFENDER_WIN_DIFFICULTY_4,GUILD_QUEST_OBJECTIVE_SHIP_WIN,1500,WIN,,,SHIP_NAME_TANK_A_1,SHIP_GROUP,DEFENDER_QUESTS,5,,,0,2
7346,GUILD_OBJECTIVE2_WIN_DIFFICULTY_5,QUEST_OBJECTIVE_WIN_BATTLES,2700,WIN,,,,,,,,,0,2
7347,GUILD_OBJECTIVE2_DESTROY_SHIPS_DIFFICULTY_5,QUEST_OBJECTIVE_DESTROY_SHIPS,3240,DESTROY_SHIP,,,,,,,,-1,0,2
7348,GUILD_OBJECTIVE2_DEAL_DAMAGE_DIFFICULTY_5,QUEST_OBJECTIVE_DEAL_DAMAGE,15600000,DAMAGE,,,,,,,,-1,0,2
7349,GUILD_OBJECTIVE2_HEAL_DIFFICULTY_5,QUEST_OBJECTIVE_HEAL,6000000,HEAL,,,,,,,,-1,0,2
7350,GUILD_OBJECTIVE2_EARN_BATTLESTARS_DIFFICULTY_5,QUEST_OBJECTIVE_EARN_BATTLESTARS,6400,EARN_BATTLE_REWARD,RESOURCE,VICTORY_TOKEN,RESOURCE_VICTORY_TOKEN,,,,,-1,0,2
7351,GUILD_OBJECTIVE2_SHOOTER_WIN_DIFFICULTY_5,GUILD_QUEST_OBJECTIVE_SHIP_WIN,6000,WIN,,,SHIP_NAME_CANNON_1,SHIP_GROUP,SHOOTER_QUESTS,5,,,0,2
7352,GUILD_OBJECTIVE2_FIXER_WIN_DIFFICULTY_5,GUILD_QUEST_OBJECTIVE_SHIP_WIN,6000,WIN,,,SHIP_NAME_REPAIR_1,SHIP_GROUP,FIXER_QUESTS,5,,,0,2
7353,GUILD_OBJECTIVE2_SPEEDER_WIN_DIFFICULTY_5,GUILD_QUEST_OBJECTIVE_SHIP_WIN,6000,WIN,,,SHIP_NAME_SPEED_1,SHIP_GROUP,SPEED_SHIP,5,,,0,2
7354,GUILD_OBJECTIVE2_ENFORCER_WIN_DIFFICULTY_5,GUILD_QUEST_OBJECTIVE_SHIP_WIN,6000,WIN,,,SHIP_NAME_FISHY_1,SHIP_GROUP,CONTROL_SHIP,5,,,0,2
7355,GUILD_OBJECTIVE2_DEFENDER_WIN_DIFFICULTY_5,GUILD_QUEST_OBJECTIVE_SHIP_WIN,6000,WIN,,,SHIP_NAME_TANK_A_1,SHIP_GROUP,DEFENDER_QUESTS,5,,,0,2
7356,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_BLAST_CANNON_DIFFICULTY_1,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,300000,DAMAGE,,,ITEM_CANNON_BLAST,GROUP,BLAST_CANNON,10,,-1,0,2
7357,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_STANDARD_CANNON_DIFFICULTY_1,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,300000,DAMAGE,,,ITEM_CANNON,GROUP,STANDARD_CANNON,10,,-1,0,2
7358,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_SNIPER_CANNON_DIFFICULTY_1,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,300000,DAMAGE,,,ITEM_CANNON_SNIPER,GROUP,SNIPER_CANNON,10,,-1,0,2
7359,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_STANDARD_CARRONADE_DIFFICULTY_1,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,300000,DAMAGE,,,ITEM_CARRONADE,GROUP,STANDARD_CARRONADE,10,,-1,0,2
7360,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_FIRE_BOMB_DIFFICULTY_1,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,300000,DAMAGE,,,ITEM_FIRE_BOMB,GROUP,FIRE_BOMB,10,,-1,0,2
7361,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_FLARE_GUN_DIFFICULTY_1,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,300000,DAMAGE,,,ITEM_FLARE_GUN,GROUP,FLARE_GUN,10,,-1,0,2
7362,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_GRENADE_DIFFICULTY_1,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,300000,DAMAGE,,,ITEM_GRENADE,GROUP,GRENADE,10,,-1,0,2
7363,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_MINE_DIFFICULTY_1,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,300000,DAMAGE,,,ITEM_MINE,GROUP,MINE,10,,-1,0,2
7364,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_MISSILE_DIFFICULTY_1,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,300000,DAMAGE,,,ITEM_MISSILE,GROUP,MISSILE,10,,-1,0,2
7365,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_BIG_MORTAR_DIFFICULTY_1,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,300000,DAMAGE,,,ITEM_MORTAR_BIG,GROUP,BIG_MORTAR,10,,-1,0,2
7366,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_LARGE_AREA_MORTAR_DIFFICULTY_1,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,300000,DAMAGE,,,ITEM_MORTAR_LARGE_AREA,GROUP,LARGE_AREA_MORTAR,10,,-1,0,2
7367,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_LONG_RANGE_MORTAR_DIFFICULTY_1,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,300000,DAMAGE,,,ITEM_MORTAR_LONG_RANGE,GROUP,LONG_RANGE_MORTAR,10,,-1,0,2
7368,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_STANDARD_MORTAR_DIFFICULTY_1,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,300000,DAMAGE,,,ITEM_MORTAR,GROUP,STANDARD_MORTAR,10,,-1,0,2
7369,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_NAPALM_DIFFICULTY_1,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,300000,DAMAGE,,,ITEM_NAPALM,GROUP,NAPALM,10,,-1,0,2
7370,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_RAILGUN_DIFFICULTY_1,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,300000,DAMAGE,,,ITEM_RAILGUN,GROUP,RAILGUN,10,,-1,0,2
7371,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_FAST_TORPEDO_DIFFICULTY_1,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,300000,DAMAGE,,,ITEM_TORPEDO_FAST,GROUP,FAST_TORPEDO,10,,-1,0,2
7372,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_BIG_TORPEDO_DIFFICULTY_1,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,300000,DAMAGE,,,ITEM_TORPEDO,GROUP,BIG_TORPEDO,10,,-1,0,2
7373,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_TRIPLE_TORPEDO_DIFFICULTY_1,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,300000,DAMAGE,,,ITEM_TORPEDO_TRIPLE,GROUP,TRIPLE_TORPEDO,10,,-1,0,2
7374,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_XPLO_CANNON_DIFFICULTY_1,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,300000,DAMAGE,,,ITEM_CANNON_EXPLOSION,GROUP,XPLO_CANNON,10,,-1,0,2
7375,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_BLAST_CANNON_DIFFICULTY_2,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,900000,DAMAGE,,,ITEM_CANNON_BLAST,GROUP,BLAST_CANNON,10,,-1,0,2
7376,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_STANDARD_CANNON_DIFFICULTY_2,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,900000,DAMAGE,,,ITEM_CANNON,GROUP,STANDARD_CANNON,10,,-1,0,2
7377,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_SNIPER_CANNON_DIFFICULTY_2,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,900000,DAMAGE,,,ITEM_CANNON_SNIPER,GROUP,SNIPER_CANNON,10,,-1,0,2
7378,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_STANDARD_CARRONADE_DIFFICULTY_2,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,900000,DAMAGE,,,ITEM_CARRONADE,GROUP,STANDARD_CARRONADE,10,,-1,0,2
7379,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_FIRE_BOMB_DIFFICULTY_2,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,900000,DAMAGE,,,ITEM_FIRE_BOMB,GROUP,FIRE_BOMB,10,,-1,0,2
7380,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_FLARE_GUN_DIFFICULTY_2,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,900000,DAMAGE,,,ITEM_FLARE_GUN,GROUP,FLARE_GUN,10,,-1,0,2
7381,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_GRENADE_DIFFICULTY_2,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,900000,DAMAGE,,,ITEM_GRENADE,GROUP,GRENADE,10,,-1,0,2
7382,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_MINE_DIFFICULTY_2,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,900000,DAMAGE,,,ITEM_MINE,GROUP,MINE,10,,-1,0,2
7383,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_MISSILE_DIFFICULTY_2,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,900000,DAMAGE,,,ITEM_MISSILE,GROUP,MISSILE,10,,-1,0,2
7384,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_BIG_MORTAR_DIFFICULTY_2,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,900000,DAMAGE,,,ITEM_MORTAR_BIG,GROUP,BIG_MORTAR,10,,-1,0,2
7385,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_LARGE_AREA_MORTAR_DIFFICULTY_2,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,900000,DAMAGE,,,ITEM_MORTAR_LARGE_AREA,GROUP,LARGE_AREA_MORTAR,10,,-1,0,2
7386,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_LONG_RANGE_MORTAR_DIFFICULTY_2,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,900000,DAMAGE,,,ITEM_MORTAR_LONG_RANGE,GROUP,LONG_RANGE_MORTAR,10,,-1,0,2
7387,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_STANDARD_MORTAR_DIFFICULTY_2,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,900000,DAMAGE,,,ITEM_MORTAR,GROUP,STANDARD_MORTAR,10,,-1,0,2
7388,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_NAPALM_DIFFICULTY_2,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,900000,DAMAGE,,,ITEM_NAPALM,GROUP,NAPALM,10,,-1,0,2
7389,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_RAILGUN_DIFFICULTY_2,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,900000,DAMAGE,,,ITEM_RAILGUN,GROUP,RAILGUN,10,,-1,0,2
7390,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_FAST_TORPEDO_DIFFICULTY_2,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,900000,DAMAGE,,,ITEM_TORPEDO_FAST,GROUP,FAST_TORPEDO,10,,-1,0,2
7391,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_BIG_TORPEDO_DIFFICULTY_2,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,900000,DAMAGE,,,ITEM_TORPEDO,GROUP,BIG_TORPEDO,10,,-1,0,2
7392,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_TRIPLE_TORPEDO_DIFFICULTY_2,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,900000,DAMAGE,,,ITEM_TORPEDO_TRIPLE,GROUP,TRIPLE_TORPEDO,10,,-1,0,2
7393,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_XPLO_CANNON_DIFFICULTY_2,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,900000,DAMAGE,,,ITEM_CANNON_EXPLOSION,GROUP,XPLO_CANNON,10,,-1,0,2
7394,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_BLAST_CANNON_DIFFICULTY_3,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,4000000,DAMAGE,,,ITEM_CANNON_BLAST,GROUP,BLAST_CANNON,10,,-1,0,2
7395,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_STANDARD_CANNON_DIFFICULTY_3,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,4000000,DAMAGE,,,ITEM_CANNON,GROUP,STANDARD_CANNON,10,,-1,0,2
7396,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_SNIPER_CANNON_DIFFICULTY_3,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,4000000,DAMAGE,,,ITEM_CANNON_SNIPER,GROUP,SNIPER_CANNON,10,,-1,0,2
7397,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_STANDARD_CARRONADE_DIFFICULTY_3,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,4000000,DAMAGE,,,ITEM_CARRONADE,GROUP,STANDARD_CARRONADE,10,,-1,0,2
7398,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_FIRE_BOMB_DIFFICULTY_3,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,4000000,DAMAGE,,,ITEM_FIRE_BOMB,GROUP,FIRE_BOMB,10,,-1,0,2
7399,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_FLARE_GUN_DIFFICULTY_3,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,4000000,DAMAGE,,,ITEM_FLARE_GUN,GROUP,FLARE_GUN,10,,-1,0,2
7400,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_GRENADE_DIFFICULTY_3,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,4000000,DAMAGE,,,ITEM_GRENADE,GROUP,GRENADE,10,,-1,0,2
7401,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_MINE_DIFFICULTY_3,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,4000000,DAMAGE,,,ITEM_MINE,GROUP,MINE,10,,-1,0,2
7402,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_MISSILE_DIFFICULTY_3,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,4000000,DAMAGE,,,ITEM_MISSILE,GROUP,MISSILE,10,,-1,0,2
7403,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_BIG_MORTAR_DIFFICULTY_3,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,4000000,DAMAGE,,,ITEM_MORTAR_BIG,GROUP,BIG_MORTAR,10,,-1,0,2
7404,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_LARGE_AREA_MORTAR_DIFFICULTY_3,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,4000000,DAMAGE,,,ITEM_MORTAR_LARGE_AREA,GROUP,LARGE_AREA_MORTAR,10,,-1,0,2
7405,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_LONG_RANGE_MORTAR_DIFFICULTY_3,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,4000000,DAMAGE,,,ITEM_MORTAR_LONG_RANGE,GROUP,LONG_RANGE_MORTAR,10,,-1,0,2
7406,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_STANDARD_MORTAR_DIFFICULTY_3,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,4000000,DAMAGE,,,ITEM_MORTAR,GROUP,STANDARD_MORTAR,10,,-1,0,2
7407,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_NAPALM_DIFFICULTY_3,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,4000000,DAMAGE,,,ITEM_NAPALM,GROUP,NAPALM,10,,-1,0,2
7408,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_RAILGUN_DIFFICULTY_3,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,4000000,DAMAGE,,,ITEM_RAILGUN,GROUP,RAILGUN,10,,-1,0,2
7409,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_FAST_TORPEDO_DIFFICULTY_3,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,4000000,DAMAGE,,,ITEM_TORPEDO_FAST,GROUP,FAST_TORPEDO,10,,-1,0,2
7410,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_BIG_TORPEDO_DIFFICULTY_3,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,4000000,DAMAGE,,,ITEM_TORPEDO,GROUP,BIG_TORPEDO,10,,-1,0,2
7411,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_TRIPLE_TORPEDO_DIFFICULTY_3,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,4000000,DAMAGE,,,ITEM_TORPEDO_TRIPLE,GROUP,TRIPLE_TORPEDO,10,,-1,0,2
7412,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_XPLO_CANNON_DIFFICULTY_3,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,4000000,DAMAGE,,,ITEM_CANNON_EXPLOSION,GROUP,XPLO_CANNON,10,,-1,0,2
7413,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_BLAST_CANNON_DIFFICULTY_4,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,15000000,DAMAGE,,,ITEM_CANNON_BLAST,GROUP,BLAST_CANNON,10,,-1,0,2
7414,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_STANDARD_CANNON_DIFFICULTY_4,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,15000000,DAMAGE,,,ITEM_CANNON,GROUP,STANDARD_CANNON,10,,-1,0,2
7415,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_SNIPER_CANNON_DIFFICULTY_4,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,15000000,DAMAGE,,,ITEM_CANNON_SNIPER,GROUP,SNIPER_CANNON,10,,-1,0,2
7416,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_STANDARD_CARRONADE_DIFFICULTY_4,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,15000000,DAMAGE,,,ITEM_CARRONADE,GROUP,STANDARD_CARRONADE,10,,-1,0,2
7417,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_FIRE_BOMB_DIFFICULTY_4,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,15000000,DAMAGE,,,ITEM_FIRE_BOMB,GROUP,FIRE_BOMB,10,,-1,0,2
7418,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_FLARE_GUN_DIFFICULTY_4,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,15000000,DAMAGE,,,ITEM_FLARE_GUN,GROUP,FLARE_GUN,10,,-1,0,2
7419,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_GRENADE_DIFFICULTY_4,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,15000000,DAMAGE,,,ITEM_GRENADE,GROUP,GRENADE,10,,-1,0,2
7420,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_MINE_DIFFICULTY_4,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,15000000,DAMAGE,,,ITEM_MINE,GROUP,MINE,10,,-1,0,2
7421,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_MISSILE_DIFFICULTY_4,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,15000000,DAMAGE,,,ITEM_MISSILE,GROUP,MISSILE,10,,-1,0,2
7422,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_BIG_MORTAR_DIFFICULTY_4,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,15000000,DAMAGE,,,ITEM_MORTAR_BIG,GROUP,BIG_MORTAR,10,,-1,0,2
7423,GUILD_OBJECTIVE2_DEAL_DAMAGE_WITH_LARGE_AREA_MORTAR_DIFFICULTY_4,GUILD_QUEST_OBJECTIVE_DAMAGE_WITH_ITEM,15000000,DAMAGE,,,ITEM_MORTAR_LARGE_AREA,GROUP,LARGE_AREA_MORTAR,10,,-1,0,2
