ID,IDText,Name,Category,Description,Icon,CrewIcon,SlotCategory,SlotCost,TalentRequirements,Tier,Rarity,Evolution,PerkSlots,BuyCurrency,BuyPrice,SellPrice,SalvageOutput,ValueName,ValueIcon,ValueBase,ValueMax,ValueGroupMax,ValueGroupMaxItem,ItemEvoPath,TruncateToInteger,CurveID,LevelCostID,Type,TypeID,Prefab,ShowInPerkInfo,LevelOffset,PowerLevelBase,PowerLevelMax,DamageAchievement,ObsoleteItem,,,,
1053234,SELF_HEAL_R3_E2,ITEM_SELF_HEAL,CATEGORY_HEALING,ITEM_SELF_HEAL_DESCRIPTION,items/item_self_heal_1,crew/crew_carpenter_iteminfo,HEAL,1,,2,3,2,2,SC_ITEM,655529,655529,R3_E2_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,57,67,95,SELF_HEAL_R3_E5,SELF_HEAL_R3_E1,SELF_HEAL_R3_E2,SELF_HEAL_R3_E3,SELF_HEAL_R3_E4,SELF_HEAL_R3_E5,-1,LEVEL_UP,R3_E2_COST,SKILL,HEAL_SKILL_HEAL_SELF,passive_items/Duct_Tape,0,10,418,485,DAMAGE_SELF_HEAL,0
1053235,SELF_HEAL_R3_E3,ITEM_SELF_HEAL,CATEGORY_HEALING,ITEM_SELF_HEAL_DESCRIPTION,items/item_self_heal_1,crew/crew_carpenter_iteminfo,HEAL,1,,3,3,3,3,SC_ITEM,983293,983293,R3_E3_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,67,77,95,SELF_HEAL_R3_E5,SELF_HEAL_R3_E1,SELF_HEAL_R3_E2,SELF_HEAL_R3_E3,SELF_HEAL_R3_E4,SELF_HEAL_R3_E5,-1,LEVEL_UP,R3_E3_COST,SKILL,HEAL_SKILL_HEAL_SELF,passive_items/Duct_Tape,0,20,492,558,DAMAGE_SELF_HEAL,0
1053236,SELF_HEAL_R3_E4,ITEM_SELF_HEAL,CATEGORY_HEALING,ITEM_SELF_HEAL_DESCRIPTION,items/item_self_heal_1,crew/crew_carpenter_iteminfo,HEAL,1,,4,3,4,3,SC_ITEM,1311057,1311057,R3_E4_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,77,87,95,SELF_HEAL_R3_E5,SELF_HEAL_R3_E1,SELF_HEAL_R3_E2,SELF_HEAL_R3_E3,SELF_HEAL_R3_E4,SELF_HEAL_R3_E5,-1,LEVEL_UP,R3_E4_COST,SKILL,HEAL_SKILL_HEAL_SELF,passive_items/Duct_Tape,0,30,565,632,DAMAGE_SELF_HEAL,0
1053237,SELF_HEAL_R3_E5,ITEM_SELF_HEAL,CATEGORY_HEALING,ITEM_SELF_HEAL_DESCRIPTION,items/item_self_heal_1,crew/crew_carpenter_iteminfo,HEAL,1,,5,3,5,3,SC_ITEM,1638822,1638822,R3_E5_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,87,95,95,SELF_HEAL_R3_E5,SELF_HEAL_R3_E1,SELF_HEAL_R3_E2,SELF_HEAL_R3_E3,SELF_HEAL_R3_E4,SELF_HEAL_R3_E5,-1,LEVEL_UP,R3_E5_COST,SKILL,HEAL_SKILL_HEAL_SELF,passive_items/Duct_Tape,0,40,639,706,DAMAGE_SELF_HEAL,0
1053249,SELF_HEAL_R4_E1,ITEM_SELF_HEAL,CATEGORY_HEALING,ITEM_SELF_HEAL_DESCRIPTION,items/item_self_heal_1,crew/crew_carpenter_iteminfo,HEAL,1,,1,4,1,2,SC_ITEM,1522125,1522125,R4_E1_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,51,64,115,SELF_HEAL_R4_E5,SELF_HEAL_R4_E1,SELF_HEAL_R4_E2,SELF_HEAL_R4_E3,SELF_HEAL_R4_E4,SELF_HEAL_R4_E5,-1,LEVEL_UP,R4_E1_COST,SKILL,HEAL_SKILL_HEAL_SELF,passive_items/Duct_Tape,0,0,353,444,DAMAGE_SELF_HEAL,0
1053250,SELF_HEAL_R4_E2,ITEM_SELF_HEAL,CATEGORY_HEALING,ITEM_SELF_HEAL_DESCRIPTION,items/item_self_heal_1,crew/crew_carpenter_iteminfo,HEAL,1,,2,4,2,3,SC_ITEM,2344073,2344073,R4_E2_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,64,77,115,SELF_HEAL_R4_E5,SELF_HEAL_R4_E1,SELF_HEAL_R4_E2,SELF_HEAL_R4_E3,SELF_HEAL_R4_E4,SELF_HEAL_R4_E5,-1,LEVEL_UP,R4_E2_COST,SKILL,HEAL_SKILL_HEAL_SELF,passive_items/Duct_Tape,0,10,454,563,DAMAGE_SELF_HEAL,0
1053251,SELF_HEAL_R4_E3,ITEM_SELF_HEAL,CATEGORY_HEALING,ITEM_SELF_HEAL_DESCRIPTION,items/item_self_heal_1,crew/crew_carpenter_iteminfo,HEAL,1,,3,4,3,3,SC_ITEM,3166020,3166020,R4_E3_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,77,90,115,SELF_HEAL_R4_E5,SELF_HEAL_R4_E1,SELF_HEAL_R4_E2,SELF_HEAL_R4_E3,SELF_HEAL_R4_E4,SELF_HEAL_R4_E5,-1,LEVEL_UP,R4_E3_COST,SKILL,HEAL_SKILL_HEAL_SELF,passive_items/Duct_Tape,0,20,575,664,DAMAGE_SELF_HEAL,0
1053252,SELF_HEAL_R4_E4,ITEM_SELF_HEAL,CATEGORY_HEALING,ITEM_SELF_HEAL_DESCRIPTION,items/item_self_heal_1,crew/crew_carpenter_iteminfo,HEAL,1,,4,4,4,4,SC_ITEM,3987968,3987968,R4_E4_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,90,103,115,SELF_HEAL_R4_E5,SELF_HEAL_R4_E1,SELF_HEAL_R4_E2,SELF_HEAL_R4_E3,SELF_HEAL_R4_E4,SELF_HEAL_R4_E5,-1,LEVEL_UP,R4_E4_COST,SKILL,HEAL_SKILL_HEAL_SELF,passive_items/Duct_Tape,0,30,674,763,DAMAGE_SELF_HEAL,0
1053253,SELF_HEAL_R4_E5,ITEM_SELF_HEAL,CATEGORY_HEALING,ITEM_SELF_HEAL_DESCRIPTION,items/item_self_heal_1,crew/crew_carpenter_iteminfo,HEAL,1,,5,4,5,4,SC_ITEM,4809915,4809915,R4_E5_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,103,115,115,SELF_HEAL_R4_E5,SELF_HEAL_R4_E1,SELF_HEAL_R4_E2,SELF_HEAL_R4_E3,SELF_HEAL_R4_E4,SELF_HEAL_R4_E5,-1,LEVEL_UP,R4_E5_COST,SKILL,HEAL_SKILL_HEAL_SELF,passive_items/Duct_Tape,0,40,773,862,DAMAGE_SELF_HEAL,0
1053265,SELF_HEAL_R5_E1,ITEM_SELF_HEAL,CATEGORY_HEALING,ITEM_SELF_HEAL_DESCRIPTION,items/item_self_heal_1,crew/crew_carpenter_iteminfo,HEAL,1,,1,5,1,3,SC_ITEM,3571920,3571920,R5_E1_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,96,105,138,SELF_HEAL_R5_E5,SELF_HEAL_R5_E1,SELF_HEAL_R5_E2,SELF_HEAL_R5_E3,SELF_HEAL_R5_E4,SELF_HEAL_R5_E5,-1,LEVEL_UP,R5_E1_COST,SKILL,HEAL_SKILL_HEAL_SELF,passive_items/Duct_Tape,0,0,674,772,DAMAGE_SELF_HEAL,0
1053266,SELF_HEAL_R5_E2,ITEM_SELF_HEAL,CATEGORY_HEALING,ITEM_SELF_HEAL_DESCRIPTION,items/item_self_heal_1,crew/crew_carpenter_iteminfo,HEAL,1,,2,5,2,3,SC_ITEM,5170355,5170355,R5_E2_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,105,114,138,SELF_HEAL_R5_E5,SELF_HEAL_R5_E1,SELF_HEAL_R5_E2,SELF_HEAL_R5_E3,SELF_HEAL_R5_E4,SELF_HEAL_R5_E5,-1,LEVEL_UP,R5_E2_COST,SKILL,HEAL_SKILL_HEAL_SELF,passive_items/Duct_Tape,0,10,783,843,DAMAGE_SELF_HEAL,0
1053267,SELF_HEAL_R5_E3,ITEM_SELF_HEAL,CATEGORY_HEALING,ITEM_SELF_HEAL_DESCRIPTION,items/item_self_heal_1,crew/crew_carpenter_iteminfo,HEAL,1,,3,5,3,4,SC_ITEM,6768789,6768789,R5_E3_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,114,123,138,SELF_HEAL_R5_E5,SELF_HEAL_R5_E1,SELF_HEAL_R5_E2,SELF_HEAL_R5_E3,SELF_HEAL_R5_E4,SELF_HEAL_R5_E5,-1,LEVEL_UP,R5_E3_COST,SKILL,HEAL_SKILL_HEAL_SELF,passive_items/Duct_Tape,0,20,850,910,DAMAGE_SELF_HEAL,0
1053268,SELF_HEAL_R5_E4,ITEM_SELF_HEAL,CATEGORY_HEALING,ITEM_SELF_HEAL_DESCRIPTION,items/item_self_heal_1,crew/crew_carpenter_iteminfo,HEAL,1,,4,5,4,4,SC_ITEM,8367223,8367223,R5_E4_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,123,132,138,SELF_HEAL_R5_E5,SELF_HEAL_R5_E1,SELF_HEAL_R5_E2,SELF_HEAL_R5_E3,SELF_HEAL_R5_E4,SELF_HEAL_R5_E5,-1,LEVEL_UP,R5_E4_COST,SKILL,HEAL_SKILL_HEAL_SELF,passive_items/Duct_Tape,0,30,917,976,DAMAGE_SELF_HEAL,0
1053269,SELF_HEAL_R5_E5,ITEM_SELF_HEAL,CATEGORY_HEALING,ITEM_SELF_HEAL_DESCRIPTION,items/item_self_heal_1,crew/crew_carpenter_iteminfo,HEAL,1,,5,5,5,4,SC_ITEM,9965657,9965657,R5_E5_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,132,138,138,SELF_HEAL_R5_E5,SELF_HEAL_R5_E1,SELF_HEAL_R5_E2,SELF_HEAL_R5_E3,SELF_HEAL_R5_E4,SELF_HEAL_R5_E5,-1,LEVEL_UP,R5_E5_COST,SKILL,HEAL_SKILL_HEAL_SELF,passive_items/Duct_Tape,0,40,983,1044,DAMAGE_SELF_HEAL,0
1053457,HEALTH_PACK_R1_E1,ITEM_HEALTH_PACK,CATEGORY_HEALING,ITEM_HEALTH_PACK_DESCRIPTION,items/item_hp_pack_1,crew/crew_carpenter_iteminfo,HEAL,1,,1,1,1,0,SC_ITEM,2587,2587,R1_E1_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,220,237,307,HEALTH_PACK_R1_E5,HEALTH_PACK_R1_E1,HEALTH_PACK_R1_E2,HEALTH_PACK_R1_E3,HEALTH_PACK_R1_E4,HEALTH_PACK_R1_E5,-1,LEVEL_UP,R1_E1_COST,SKILL,HEAL_SKILL_HEAL_TEAM,Weapons/Health_Launcher,-1,0,300,326,DAMAGE_HEALTH_PACK,0
1053458,HEALTH_PACK_R1_E2,ITEM_HEALTH_PACK,CATEGORY_HEALING,ITEM_HEALTH_PACK_DESCRIPTION,items/item_hp_pack_1,crew/crew_carpenter_iteminfo,HEAL,1,,2,1,2,0,SC_ITEM,22761,22761,R1_E2_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,238,255,307,HEALTH_PACK_R1_E5,HEALTH_PACK_R1_E1,HEALTH_PACK_R1_E2,HEALTH_PACK_R1_E3,HEALTH_PACK_R1_E4,HEALTH_PACK_R1_E5,-1,LEVEL_UP,R1_E2_COST,SKILL,HEAL_SKILL_HEAL_TEAM,Weapons/Health_Launcher,0,10,329,352,DAMAGE_HEALTH_PACK,0
1053459,HEALTH_PACK_R1_E3,ITEM_HEALTH_PACK,CATEGORY_HEALING,ITEM_HEALTH_PACK_DESCRIPTION,items/item_hp_pack_1,crew/crew_carpenter_iteminfo,HEAL,1,,3,1,3,1,SC_ITEM,42934,42934,R1_E3_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,256,273,307,HEALTH_PACK_R1_E5,HEALTH_PACK_R1_E1,HEALTH_PACK_R1_E2,HEALTH_PACK_R1_E3,HEALTH_PACK_R1_E4,HEALTH_PACK_R1_E5,-1,LEVEL_UP,R1_E3_COST,SKILL,HEAL_SKILL_HEAL_TEAM,Weapons/Health_Launcher,0,20,354,377,DAMAGE_HEALTH_PACK,0
1053460,HEALTH_PACK_R1_E4,ITEM_HEALTH_PACK,CATEGORY_HEALING,ITEM_HEALTH_PACK_DESCRIPTION,items/item_hp_pack_1,crew/crew_carpenter_iteminfo,HEAL,1,,4,1,4,1,SC_ITEM,63108,63108,R1_E4_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,274,291,307,HEALTH_PACK_R1_E5,HEALTH_PACK_R1_E1,HEALTH_PACK_R1_E2,HEALTH_PACK_R1_E3,HEALTH_PACK_R1_E4,HEALTH_PACK_R1_E5,-1,LEVEL_UP,R1_E4_COST,SKILL,HEAL_SKILL_HEAL_TEAM,Weapons/Health_Launcher,0,30,379,402,DAMAGE_HEALTH_PACK,0
1053461,HEALTH_PACK_R1_E5,ITEM_HEALTH_PACK,CATEGORY_HEALING,ITEM_HEALTH_PACK_DESCRIPTION,items/item_hp_pack_1,crew/crew_carpenter_iteminfo,HEAL,1,,5,1,5,1,SC_ITEM,83282,83282,R1_E5_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,292,307,307,HEALTH_PACK_R1_E5,HEALTH_PACK_R1_E1,HEALTH_PACK_R1_E2,HEALTH_PACK_R1_E3,HEALTH_PACK_R1_E4,HEALTH_PACK_R1_E5,-1,LEVEL_UP,R1_E5_COST,SKILL,HEAL_SKILL_HEAL_TEAM,Weapons/Health_Launcher,0,40,404,427,DAMAGE_HEALTH_PACK,0
1053473,HEALTH_PACK_R2_E1,ITEM_HEALTH_PACK,CATEGORY_HEALING,ITEM_HEALTH_PACK_DESCRIPTION,items/item_hp_pack_1,crew/crew_carpenter_iteminfo,HEAL,1,,1,2,1,0,SC_ITEM,24312,24312,R2_E1_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,234,267,414,HEALTH_PACK_R2_E5,HEALTH_PACK_R2_E1,HEALTH_PACK_R2_E2,HEALTH_PACK_R2_E3,HEALTH_PACK_R2_E4,HEALTH_PACK_R2_E5,-1,LEVEL_UP,R2_E1_COST,SKILL,HEAL_SKILL_HEAL_TEAM,Weapons/Health_Launcher,0,0,316,366,DAMAGE_HEALTH_PACK,0
1053474,HEALTH_PACK_R2_E2,ITEM_HEALTH_PACK,CATEGORY_HEALING,ITEM_HEALTH_PACK_DESCRIPTION,items/item_hp_pack_1,crew/crew_carpenter_iteminfo,HEAL,1,,2,2,2,1,SC_ITEM,136147,136147,R2_E2_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,270,303,414,HEALTH_PACK_R2_E5,HEALTH_PACK_R2_E1,HEALTH_PACK_R2_E2,HEALTH_PACK_R2_E3,HEALTH_PACK_R2_E4,HEALTH_PACK_R2_E5,-1,LEVEL_UP,R2_E2_COST,SKILL,HEAL_SKILL_HEAL_TEAM,Weapons/Health_Launcher,0,10,372,420,DAMAGE_HEALTH_PACK,0
1053475,HEALTH_PACK_R2_E3,ITEM_HEALTH_PACK,CATEGORY_HEALING,ITEM_HEALTH_PACK_DESCRIPTION,items/item_hp_pack_1,crew/crew_carpenter_iteminfo,HEAL,1,,3,2,3,1,SC_ITEM,247982,247982,R2_E3_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,306,339,414,HEALTH_PACK_R2_E5,HEALTH_PACK_R2_E1,HEALTH_PACK_R2_E2,HEALTH_PACK_R2_E3,HEALTH_PACK_R2_E4,HEALTH_PACK_R2_E5,-1,LEVEL_UP,R2_E3_COST,SKILL,HEAL_SKILL_HEAL_TEAM,Weapons/Health_Launcher,0,20,425,473,DAMAGE_HEALTH_PACK,0
1053476,HEALTH_PACK_R2_E4,ITEM_HEALTH_PACK,CATEGORY_HEALING,ITEM_HEALTH_PACK_DESCRIPTION,items/item_hp_pack_1,crew/crew_carpenter_iteminfo,HEAL,1,,4,2,4,2,SC_ITEM,359817,359817,R2_E4_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,342,375,414,HEALTH_PACK_R2_E5,HEALTH_PACK_R2_E1,HEALTH_PACK_R2_E2,HEALTH_PACK_R2_E3,HEALTH_PACK_R2_E4,HEALTH_PACK_R2_E5,-1,LEVEL_UP,R2_E4_COST,SKILL,HEAL_SKILL_HEAL_TEAM,Weapons/Health_Launcher,0,30,478,525,DAMAGE_HEALTH_PACK,0
1053477,HEALTH_PACK_R2_E5,ITEM_HEALTH_PACK,CATEGORY_HEALING,ITEM_HEALTH_PACK_DESCRIPTION,items/item_hp_pack_1,crew/crew_carpenter_iteminfo,HEAL,1,,5,2,5,2,SC_ITEM,471652,471652,R2_E5_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,378,414,414,HEALTH_PACK_R2_E5,HEALTH_PACK_R2_E1,HEALTH_PACK_R2_E2,HEALTH_PACK_R2_E3,HEALTH_PACK_R2_E4,HEALTH_PACK_R2_E5,-1,LEVEL_UP,R2_E5_COST,SKILL,HEAL_SKILL_HEAL_TEAM,Weapons/Health_Launcher,0,40,530,578,DAMAGE_HEALTH_PACK,0
1053489,HEALTH_PACK_R3_E1,ITEM_HEALTH_PACK,CATEGORY_HEALING,ITEM_HEALTH_PACK_DESCRIPTION,items/item_hp_pack_1,crew/crew_carpenter_iteminfo,HEAL,1,,1,3,1,1,SC_ITEM,334160,334160,R3_E1_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,248,294,504,HEALTH_PACK_R3_E5,HEALTH_PACK_R3_E1,HEALTH_PACK_R3_E2,HEALTH_PACK_R3_E3,HEALTH_PACK_R3_E4,HEALTH_PACK_R3_E5,-1,LEVEL_UP,R3_E1_COST,SKILL,HEAL_SKILL_HEAL_TEAM,Weapons/Health_Launcher,0,0,334,410,DAMAGE_HEALTH_PACK,0
1053490,HEALTH_PACK_R3_E2,ITEM_HEALTH_PACK,CATEGORY_HEALING,ITEM_HEALTH_PACK_DESCRIPTION,items/item_hp_pack_1,crew/crew_carpenter_iteminfo,HEAL,1,,2,3,2,2,SC_ITEM,668320,668320,R3_E2_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,299,345,504,HEALTH_PACK_R3_E5,HEALTH_PACK_R3_E1,HEALTH_PACK_R3_E2,HEALTH_PACK_R3_E3,HEALTH_PACK_R3_E4,HEALTH_PACK_R3_E5,-1,LEVEL_UP,R3_E2_COST,SKILL,HEAL_SKILL_HEAL_TEAM,Weapons/Health_Launcher,0,10,418,485,DAMAGE_HEALTH_PACK,0
1053491,HEALTH_PACK_R3_E3,ITEM_HEALTH_PACK,CATEGORY_HEALING,ITEM_HEALTH_PACK_DESCRIPTION,items/item_hp_pack_1,crew/crew_carpenter_iteminfo,HEAL,1,,3,3,3,3,SC_ITEM,1002479,1002479,R3_E3_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,350,396,504,HEALTH_PACK_R3_E5,HEALTH_PACK_R3_E1,HEALTH_PACK_R3_E2,HEALTH_PACK_R3_E3,HEALTH_PACK_R3_E4,HEALTH_PACK_R3_E5,-1,LEVEL_UP,R3_E3_COST,SKILL,HEAL_SKILL_HEAL_TEAM,Weapons/Health_Launcher,0,20,492,558,DAMAGE_HEALTH_PACK,0
1053492,HEALTH_PACK_R3_E4,ITEM_HEALTH_PACK,CATEGORY_HEALING,ITEM_HEALTH_PACK_DESCRIPTION,items/item_hp_pack_1,crew/crew_carpenter_iteminfo,HEAL,1,,4,3,4,3,SC_ITEM,1336639,1336639,R3_E4_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,401,447,504,HEALTH_PACK_R3_E5,HEALTH_PACK_R3_E1,HEALTH_PACK_R3_E2,HEALTH_PACK_R3_E3,HEALTH_PACK_R3_E4,HEALTH_PACK_R3_E5,-1,LEVEL_UP,R3_E4_COST,SKILL,HEAL_SKILL_HEAL_TEAM,Weapons/Health_Launcher,0,30,565,632,DAMAGE_HEALTH_PACK,0
1053493,HEALTH_PACK_R3_E5,ITEM_HEALTH_PACK,CATEGORY_HEALING,ITEM_HEALTH_PACK_DESCRIPTION,items/item_hp_pack_1,crew/crew_carpenter_iteminfo,HEAL,1,,5,3,5,3,SC_ITEM,1670799,1670799,R3_E5_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,452,504,504,HEALTH_PACK_R3_E5,HEALTH_PACK_R3_E1,HEALTH_PACK_R3_E2,HEALTH_PACK_R3_E3,HEALTH_PACK_R3_E4,HEALTH_PACK_R3_E5,-1,LEVEL_UP,R3_E5_COST,SKILL,HEAL_SKILL_HEAL_TEAM,Weapons/Health_Launcher,0,40,639,706,DAMAGE_HEALTH_PACK,0
1053505,HEALTH_PACK_R4_E1,ITEM_HEALTH_PACK,CATEGORY_HEALING,ITEM_HEALTH_PACK_DESCRIPTION,items/item_hp_pack_1,crew/crew_carpenter_iteminfo,HEAL,1,,1,4,1,2,SC_ITEM,1551825,1551825,R4_E1_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,271,334,614,HEALTH_PACK_R4_E5,HEALTH_PACK_R4_E1,HEALTH_PACK_R4_E2,HEALTH_PACK_R4_E3,HEALTH_PACK_R4_E4,HEALTH_PACK_R4_E5,-1,LEVEL_UP,R4_E1_COST,SKILL,HEAL_SKILL_HEAL_TEAM,Weapons/Health_Launcher,0,0,353,444,DAMAGE_HEALTH_PACK,0
1053506,HEALTH_PACK_R4_E2,ITEM_HEALTH_PACK,CATEGORY_HEALING,ITEM_HEALTH_PACK_DESCRIPTION,items/item_hp_pack_1,crew/crew_carpenter_iteminfo,HEAL,1,,2,4,2,3,SC_ITEM,2389811,2389811,R4_E2_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,340,403,614,HEALTH_PACK_R4_E5,HEALTH_PACK_R4_E1,HEALTH_PACK_R4_E2,HEALTH_PACK_R4_E3,HEALTH_PACK_R4_E4,HEALTH_PACK_R4_E5,-1,LEVEL_UP,R4_E2_COST,SKILL,HEAL_SKILL_HEAL_TEAM,Weapons/Health_Launcher,0,10,454,563,DAMAGE_HEALTH_PACK,0
1053507,HEALTH_PACK_R4_E3,ITEM_HEALTH_PACK,CATEGORY_HEALING,ITEM_HEALTH_PACK_DESCRIPTION,items/item_hp_pack_1,crew/crew_carpenter_iteminfo,HEAL,1,,3,4,3,3,SC_ITEM,3227796,3227796,R4_E3_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,409,472,614,HEALTH_PACK_R4_E5,HEALTH_PACK_R4_E1,HEALTH_PACK_R4_E2,HEALTH_PACK_R4_E3,HEALTH_PACK_R4_E4,HEALTH_PACK_R4_E5,-1,LEVEL_UP,R4_E3_COST,SKILL,HEAL_SKILL_HEAL_TEAM,Weapons/Health_Launcher,0,20,575,664,DAMAGE_HEALTH_PACK,0
1053508,HEALTH_PACK_R4_E4,ITEM_HEALTH_PACK,CATEGORY_HEALING,ITEM_HEALTH_PACK_DESCRIPTION,items/item_hp_pack_1,crew/crew_carpenter_iteminfo,HEAL,1,,4,4,4,4,SC_ITEM,4065782,4065782,R4_E4_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,478,541,614,HEALTH_PACK_R4_E5,HEALTH_PACK_R4_E1,HEALTH_PACK_R4_E2,HEALTH_PACK_R4_E3,HEALTH_PACK_R4_E4,HEALTH_PACK_R4_E5,-1,LEVEL_UP,R4_E4_COST,SKILL,HEAL_SKILL_HEAL_TEAM,Weapons/Health_Launcher,0,30,674,763,DAMAGE_HEALTH_PACK,0
1053509,HEALTH_PACK_R4_E5,ITEM_HEALTH_PACK,CATEGORY_HEALING,ITEM_HEALTH_PACK_DESCRIPTION,items/item_hp_pack_1,crew/crew_carpenter_iteminfo,HEAL,1,,5,4,5,4,SC_ITEM,4903767,4903767,R4_E5_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,547,614,614,HEALTH_PACK_R4_E5,HEALTH_PACK_R4_E1,HEALTH_PACK_R4_E2,HEALTH_PACK_R4_E3,HEALTH_PACK_R4_E4,HEALTH_PACK_R4_E5,-1,LEVEL_UP,R4_E5_COST,SKILL,HEAL_SKILL_HEAL_TEAM,Weapons/Health_Launcher,0,40,773,862,DAMAGE_HEALTH_PACK,0
1053521,HEALTH_PACK_R5_E1,ITEM_HEALTH_PACK,CATEGORY_HEALING,ITEM_HEALTH_PACK_DESCRIPTION,items/item_hp_pack_1,crew/crew_carpenter_iteminfo,HEAL,1,,1,5,1,3,SC_ITEM,3641616,3641616,R5_E1_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,509,551,737,HEALTH_PACK_R5_E5,HEALTH_PACK_R5_E1,HEALTH_PACK_R5_E2,HEALTH_PACK_R5_E3,HEALTH_PACK_R5_E4,HEALTH_PACK_R5_E5,-1,LEVEL_UP,R5_E1_COST,SKILL,HEAL_SKILL_HEAL_TEAM,Weapons/Health_Launcher,0,0,674,772,DAMAGE_HEALTH_PACK,0
1053522,HEALTH_PACK_R5_E2,ITEM_HEALTH_PACK,CATEGORY_HEALING,ITEM_HEALTH_PACK_DESCRIPTION,items/item_hp_pack_1,crew/crew_carpenter_iteminfo,HEAL,1,,2,5,2,3,SC_ITEM,5271240,5271240,R5_E2_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,555,597,737,HEALTH_PACK_R5_E5,HEALTH_PACK_R5_E1,HEALTH_PACK_R5_E2,HEALTH_PACK_R5_E3,HEALTH_PACK_R5_E4,HEALTH_PACK_R5_E5,-1,LEVEL_UP,R5_E2_COST,SKILL,HEAL_SKILL_HEAL_TEAM,Weapons/Health_Launcher,0,10,783,843,DAMAGE_HEALTH_PACK,0
1053523,HEALTH_PACK_R5_E3,ITEM_HEALTH_PACK,CATEGORY_HEALING,ITEM_HEALTH_PACK_DESCRIPTION,items/item_hp_pack_1,crew/crew_carpenter_iteminfo,HEAL,1,,3,5,3,4,SC_ITEM,6900863,6900863,R5_E3_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,601,643,737,HEALTH_PACK_R5_E5,HEALTH_PACK_R5_E1,HEALTH_PACK_R5_E2,HEALTH_PACK_R5_E3,HEALTH_PACK_R5_E4,HEALTH_PACK_R5_E5,-1,LEVEL_UP,R5_E3_COST,SKILL,HEAL_SKILL_HEAL_TEAM,Weapons/Health_Launcher,0,20,850,910,DAMAGE_HEALTH_PACK,0
1053524,HEALTH_PACK_R5_E4,ITEM_HEALTH_PACK,CATEGORY_HEALING,ITEM_HEALTH_PACK_DESCRIPTION,items/item_hp_pack_1,crew/crew_carpenter_iteminfo,HEAL,1,,4,5,4,4,SC_ITEM,8530486,8530486,R5_E4_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,647,689,737,HEALTH_PACK_R5_E5,HEALTH_PACK_R5_E1,HEALTH_PACK_R5_E2,HEALTH_PACK_R5_E3,HEALTH_PACK_R5_E4,HEALTH_PACK_R5_E5,-1,LEVEL_UP,R5_E4_COST,SKILL,HEAL_SKILL_HEAL_TEAM,Weapons/Health_Launcher,0,30,917,976,DAMAGE_HEALTH_PACK,0
1053525,HEALTH_PACK_R5_E5,ITEM_HEALTH_PACK,CATEGORY_HEALING,ITEM_HEALTH_PACK_DESCRIPTION,items/item_hp_pack_1,crew/crew_carpenter_iteminfo,HEAL,1,,5,5,5,4,SC_ITEM,10160109,10160109,R5_E5_SALVAGE_HEAL,TEXT_HEAL,stats/stat_heal,693,737,737,HEALTH_PACK_R5_E5,HEALTH_PACK_R5_E1,HEALTH_PACK_R5_E2,HEALTH_PACK_R5_E3,HEALTH_PACK_R5_E4,HEALTH_PACK_R5_E5,-1,LEVEL_UP,R5_E5_COST,SKILL,HEAL_SKILL_HEAL_TEAM,Weapons/Health_Launcher,0,40,983,1044,DAMAGE_HEALTH_PACK,0
