ID,IDText,ItemName,Name,ExclusionGroups ,Perks,Icon,Background,CrewIcon,SkillGroupIcon,FittingGroup,Rarity,BuyCurrency,BuyPrice,SellPrice,SalvagePrice,SalvageCurrency,BuffContributionMultiplier,PowerLevel,PowerLevelFactor,
394,BOLSTER_ARMOR_COOLDOWN_R5,PERK_ITEM_NAME_BOLSTER_ARMOR_COOLDOWN,PERK_ITEM_NAME_BOLSTER_ARMOR_COOLDOWN,,PERK_BOLSTER_ARMOR_COOLDOWN_R5,stats/stat_cooldown,,crew/crew_sailor_iteminfo,items/item_defense_4,PROTECT_SELF,5,SC_ITEM,2800000,500000,100,HC,,,0.2,
395,BOLSTER_ARMOR_DEFENCE_R2,PERK_ITEM_NAME_BOLSTER_ARMOR_DEFENCE,PERK_ITEM_NAME_BOLSTER_ARMOR_DEFENCE,,PERK_BOLSTER_ARMOR_DEFENCE_R2,stats/stat_defence,,crew/crew_sailor_iteminfo,items/item_defense_4,PROTECT_SELF,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.05,
396,BOLSTER_ARMOR_DEFENCE_R3,PERK_ITEM_NAME_BOLSTER_ARMOR_DEFENCE,PERK_ITEM_NAME_BOLSTER_ARMOR_DEFENCE,,PERK_BOLSTER_ARMOR_DEFENCE_R3,stats/stat_defence,,crew/crew_sailor_iteminfo,items/item_defense_4,PROTECT_SELF,3,SC_ITEM,550000,180000,10,HC,,,0.1,
397,BOLSTER_ARMOR_DEFENCE_R4,PERK_ITEM_NAME_BOLSTER_ARMOR_DEFENCE,PERK_ITEM_NAME_BOLSTER_ARMOR_DEFENCE,,PERK_BOLSTER_ARMOR_DEFENCE_R4,stats/stat_defence,,crew/crew_sailor_iteminfo,items/item_defense_4,PROTECT_SELF,4,SC_ITEM,1500000,350000,25,HC,,,0.15,
398,BOLSTER_ARMOR_DEFENCE_R5,PERK_ITEM_NAME_BOLSTER_ARMOR_DEFENCE,PERK_ITEM_NAME_BOLSTER_ARMOR_DEFENCE,,PERK_BOLSTER_ARMOR_DEFENCE_R5,stats/stat_defence,,crew/crew_sailor_iteminfo,items/item_defense_4,PROTECT_SELF,5,SC_ITEM,2800000,500000,100,HC,,,0.2,
399,DEFENCE_AURA_COOLDOWN_R2,PERK_ITEM_NAME_DEFENCE_AURA_COOLDOWN,PERK_ITEM_NAME_DEFENCE_AURA_COOLDOWN,,PERK_DEFENCE_AURA_COOLDOWN_R2,stats/stat_cooldown,,crew/crew_sailor_iteminfo,items/item_defense_1,PROTECT_AURA,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.05,
400,DEFENCE_AURA_COOLDOWN_R3,PERK_ITEM_NAME_DEFENCE_AURA_COOLDOWN,PERK_ITEM_NAME_DEFENCE_AURA_COOLDOWN,,PERK_DEFENCE_AURA_COOLDOWN_R3,stats/stat_cooldown,,crew/crew_sailor_iteminfo,items/item_defense_1,PROTECT_AURA,3,SC_ITEM,550000,180000,10,HC,,,0.1,
401,DEFENCE_AURA_COOLDOWN_R4,PERK_ITEM_NAME_DEFENCE_AURA_COOLDOWN,PERK_ITEM_NAME_DEFENCE_AURA_COOLDOWN,,PERK_DEFENCE_AURA_COOLDOWN_R4,stats/stat_cooldown,,crew/crew_sailor_iteminfo,items/item_defense_1,PROTECT_AURA,4,SC_ITEM,1500000,350000,25,HC,,,0.15,
402,DEFENCE_AURA_COOLDOWN_R5,PERK_ITEM_NAME_DEFENCE_AURA_COOLDOWN,PERK_ITEM_NAME_DEFENCE_AURA_COOLDOWN,,PERK_DEFENCE_AURA_COOLDOWN_R5,stats/stat_cooldown,,crew/crew_sailor_iteminfo,items/item_defense_1,PROTECT_AURA,5,SC_ITEM,2800000,500000,100,HC,,,0.2,
403,DEFENCE_AURA_DEFENCE_R2,PERK_ITEM_NAME_DEFENCE_AURA_DEFENCE,PERK_ITEM_NAME_DEFENCE_AURA_DEFENCE,,PERK_DEFENCE_AURA_DEFENCE_R2,stats/stat_defence,,crew/crew_sailor_iteminfo,items/item_defense_1,PROTECT_AURA,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.05,
404,DEFENCE_AURA_DEFENCE_R3,PERK_ITEM_NAME_DEFENCE_AURA_DEFENCE,PERK_ITEM_NAME_DEFENCE_AURA_DEFENCE,,PERK_DEFENCE_AURA_DEFENCE_R3,stats/stat_defence,,crew/crew_sailor_iteminfo,items/item_defense_1,PROTECT_AURA,3,SC_ITEM,550000,180000,10,HC,,,0.1,
405,DEFENCE_AURA_DEFENCE_R4,PERK_ITEM_NAME_DEFENCE_AURA_DEFENCE,PERK_ITEM_NAME_DEFENCE_AURA_DEFENCE,,PERK_DEFENCE_AURA_DEFENCE_R4,stats/stat_defence,,crew/crew_sailor_iteminfo,items/item_defense_1,PROTECT_AURA,4,SC_ITEM,1500000,350000,25,HC,,,0.15,
406,DEFENCE_AURA_DEFENCE_R5,PERK_ITEM_NAME_DEFENCE_AURA_DEFENCE,PERK_ITEM_NAME_DEFENCE_AURA_DEFENCE,,PERK_DEFENCE_AURA_DEFENCE_R5,stats/stat_defence,,crew/crew_sailor_iteminfo,items/item_defense_1,PROTECT_AURA,5,SC_ITEM,2800000,500000,100,HC,,,0.2,
407,DEFENCE_WALL_HITPOINTS_R2,PERK_ITEM_NAME_DEFENCE_WALL_HITPOINTS,PERK_ITEM_NAME_DEFENCE_WALL_HITPOINTS,,PERK_DEFENCE_WALL_HITPOINTS_R2,stats/stat_defence,,crew/crew_sailor_iteminfo,items/item_defense_2,PROTECT_SHIELD,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.05,
408,DEFENCE_WALL_HITPOINTS_R3,PERK_ITEM_NAME_DEFENCE_WALL_HITPOINTS,PERK_ITEM_NAME_DEFENCE_WALL_HITPOINTS,,PERK_DEFENCE_WALL_HITPOINTS_R3,stats/stat_defence,,crew/crew_sailor_iteminfo,items/item_defense_2,PROTECT_SHIELD,3,SC_ITEM,550000,180000,10,HC,,,0.1,
409,DEFENCE_WALL_HITPOINTS_R4,PERK_ITEM_NAME_DEFENCE_WALL_HITPOINTS,PERK_ITEM_NAME_DEFENCE_WALL_HITPOINTS,,PERK_DEFENCE_WALL_HITPOINTS_R4,stats/stat_defence,,crew/crew_sailor_iteminfo,items/item_defense_2,PROTECT_SHIELD,4,SC_ITEM,1500000,350000,25,HC,,,0.15,
410,DEFENCE_WALL_HITPOINTS_R5,PERK_ITEM_NAME_DEFENCE_WALL_HITPOINTS,PERK_ITEM_NAME_DEFENCE_WALL_HITPOINTS,,PERK_DEFENCE_WALL_HITPOINTS_R5,stats/stat_defence,,crew/crew_sailor_iteminfo,items/item_defense_2,PROTECT_SHIELD,5,SC_ITEM,2800000,500000,100,HC,,,0.2,
411,EVENT_GRENADE_DAMAGE_RANGE_R2,PERK_NAME_GRENADE_DAMAGE_RANGE,PERK_NAME_GRENADE_DAMAGE_RANGE,EVENT_GRENADE_DAMAGE_RANGE,PERK_GRENADE_GRENADE_DAMAGE_2,PERK_EVENT_GRENADE_RANGE_M_5,stats/stat_damage,items/perk_border_event_2,crew/crew_fisherman_iteminfo,items/item_grenade_1,GRENADE,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
412,EVENT_GRENADE_DAMAGE_RANGE_R3,PERK_NAME_GRENADE_DAMAGE_RANGE,PERK_NAME_GRENADE_DAMAGE_RANGE,EVENT_GRENADE_DAMAGE_RANGE,PERK_GRENADE_GRENADE_DAMAGE_3,PERK_EVENT_GRENADE_RANGE_M_8,stats/stat_damage,items/perk_border_event_3,crew/crew_fisherman_iteminfo,items/item_grenade_1,GRENADE,3,SC_ITEM,550000,180000,10,HC,,,0.15
413,EVENT_GRENADE_DAMAGE_RANGE_R4,PERK_NAME_GRENADE_DAMAGE_RANGE,PERK_NAME_GRENADE_DAMAGE_RANGE,EVENT_GRENADE_DAMAGE_RANGE,PERK_GRENADE_GRENADE_DAMAGE_4,PERK_EVENT_GRENADE_RANGE_M_10,stats/stat_damage,items/perk_border_event_4,crew/crew_fisherman_iteminfo,items/item_grenade_1,GRENADE,4,SC_ITEM,1500000,350000,25,HC,,,0.2
414,EVENT_GRENADE_DAMAGE_RANGE_R5,PERK_NAME_GRENADE_DAMAGE_RANGE,PERK_NAME_GRENADE_DAMAGE_RANGE,EVENT_GRENADE_DAMAGE_RANGE,PERK_GRENADE_GRENADE_DAMAGE_4,PERK_EVENT_GRENADE_RANGE_M_12,stats/stat_damage,items/perk_border_event_5,crew/crew_fisherman_iteminfo,items/item_grenade_1,GRENADE,5,SC_ITEM,2800000,500000,100,HC,,,0.25
415,EVENT_MORTAR_LARGE_AREA_DAMAGE_TO_SLOWED_COOLDOWN_R2,PERK_NAME_MORTAR_DAMAGE_TO_SLOWED_COOLDOWN,PERK_NAME_MORTAR_DAMAGE_TO_SLOWED_COOLDOWN,EVENT_MORTAR_LARGE_AREA_DAMAGE_TO_SLOWED_COOLDOWN,PERK_MORTAR_DAMAGE_TO_SLOWED_R2,PERK_EVENT_MORTAR_LARGE_AREA_COOLDOWN_2,stats/stat_damage_to_slowed,items/perk_border_event_2,crew/crew_mortarman_iteminfo,items/item_mortar_3,LARGE_AREA_MORTAR,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
416,EVENT_MORTAR_LARGE_AREA_DAMAGE_TO_SLOWED_COOLDOWN_R3,PERK_NAME_MORTAR_DAMAGE_TO_SLOWED_COOLDOWN,PERK_NAME_MORTAR_DAMAGE_TO_SLOWED_COOLDOWN,EVENT_MORTAR_LARGE_AREA_DAMAGE_TO_SLOWED_COOLDOWN,PERK_MORTAR_DAMAGE_TO_SLOWED_R3,PERK_EVENT_MORTAR_LARGE_AREA_COOLDOWN_4,stats/stat_damage_to_slowed,items/perk_border_event_3,crew/crew_mortarman_iteminfo,items/item_mortar_3,LARGE_AREA_MORTAR,3,SC_ITEM,550000,180000,10,HC,,,0.15
417,EVENT_MORTAR_LARGE_AREA_DAMAGE_TO_SLOWED_COOLDOWN_R4,PERK_NAME_MORTAR_DAMAGE_TO_SLOWED_COOLDOWN,PERK_NAME_MORTAR_DAMAGE_TO_SLOWED_COOLDOWN,EVENT_MORTAR_LARGE_AREA_DAMAGE_TO_SLOWED_COOLDOWN,PERK_MORTAR_DAMAGE_TO_SLOWED_R4,PERK_EVENT_MORTAR_LARGE_AREA_COOLDOWN_6,stats/stat_damage_to_slowed,items/perk_border_event_4,crew/crew_mortarman_iteminfo,items/item_mortar_3,LARGE_AREA_MORTAR,4,SC_ITEM,1500000,350000,25,HC,,,0.2
418,EVENT_MORTAR_LARGE_AREA_DAMAGE_TO_SLOWED_COOLDOWN_R5,PERK_NAME_MORTAR_DAMAGE_TO_SLOWED_COOLDOWN,PERK_NAME_MORTAR_DAMAGE_TO_SLOWED_COOLDOWN,EVENT_MORTAR_LARGE_AREA_DAMAGE_TO_SLOWED_COOLDOWN,PERK_MORTAR_DAMAGE_TO_SLOWED_R4,PERK_EVENT_MORTAR_LARGE_AREA_COOLDOWN_8,stats/stat_damage_to_slowed,items/perk_border_event_5,crew/crew_mortarman_iteminfo,items/item_mortar_3,LARGE_AREA_MORTAR,5,SC_ITEM,2800000,500000,100,HC,,,0.25
419,EVENT_SELF_HEAL_AMOUNT_SHIP_HP_R2,PERK_NAME_SELF_HEAL_AMOUNT_SHIP_HP,PERK_NAME_SELF_HEAL_AMOUNT_SHIP_HP,EVENT_PERK_NAME_SELF_HEAL_AMOUNT_SHIP_HP,PERK_HEALING_INCREASE_R2,PERK_EVENT_SELF_HEAL_SHIP_HP_40,stats/stat_heal,items/perk_border_event_2,crew/crew_carpenter_iteminfo,items/item_self_heal_1,SELF_HEAL,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
420,EVENT_SELF_HEAL_AMOUNT_SHIP_HP_R3,PERK_NAME_SELF_HEAL_AMOUNT_SHIP_HP,PERK_NAME_SELF_HEAL_AMOUNT_SHIP_HP,EVENT_PERK_NAME_SELF_HEAL_AMOUNT_SHIP_HP,PERK_HEALING_INCREASE_R3,PERK_EVENT_SELF_HEAL_SHIP_HP_80,stats/stat_heal,items/perk_border_event_3,crew/crew_carpenter_iteminfo,items/item_self_heal_1,SELF_HEAL,3,SC_ITEM,550000,180000,10,HC,,,0.15
421,EVENT_SELF_HEAL_AMOUNT_SHIP_HP_R4,PERK_NAME_SELF_HEAL_AMOUNT_SHIP_HP,PERK_NAME_SELF_HEAL_AMOUNT_SHIP_HP,EVENT_PERK_NAME_SELF_HEAL_AMOUNT_SHIP_HP,PERK_HEALING_INCREASE_R4,PERK_EVENT_SELF_HEAL_SHIP_HP_120,stats/stat_heal,items/perk_border_event_4,crew/crew_carpenter_iteminfo,items/item_self_heal_1,SELF_HEAL,4,SC_ITEM,1500000,350000,25,HC,,,0.2
422,EVENT_SELF_HEAL_AMOUNT_SHIP_HP_R5,PERK_NAME_SELF_HEAL_AMOUNT_SHIP_HP,PERK_NAME_SELF_HEAL_AMOUNT_SHIP_HP,EVENT_PERK_NAME_SELF_HEAL_AMOUNT_SHIP_HP,PERK_HEALING_INCREASE_R4,PERK_EVENT_SELF_HEAL_SHIP_HP_160,stats/stat_heal,items/perk_border_event_5,crew/crew_carpenter_iteminfo,items/item_self_heal_1,SELF_HEAL,5,SC_ITEM,2800000,500000,100,HC,,,0.25
423,EVENT_NAPALM_DAMAGE_FLIGHTTIME_R2,PERK_NAME_NAPALM_DAMAGE_FLIGHTTIME,PERK_NAME_NAPALM_DAMAGE_FLIGHTTIME,EVENT_NAPALM_DAMAGE_FLIGHTTIME,PERK_EVENT_NAPALM_DAMAGE_R2,PERK_EVENT_NAPALM_SPEED_M_5,stats/stat_damage,items/perk_border_event_2,crew/crew_engineer_iteminfo,items/item_napalm_1,NAPALM,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
424,EVENT_NAPALM_DAMAGE_FLIGHTTIME_R3,PERK_NAME_NAPALM_DAMAGE_FLIGHTTIME,PERK_NAME_NAPALM_DAMAGE_FLIGHTTIME,EVENT_NAPALM_DAMAGE_FLIGHTTIME,PERK_EVENT_NAPALM_DAMAGE_R3,PERK_EVENT_NAPALM_SPEED_M_7,stats/stat_damage,items/perk_border_event_3,crew/crew_engineer_iteminfo,items/item_napalm_1,NAPALM,3,SC_ITEM,550000,180000,10,HC,,,0.15
425,EVENT_NAPALM_DAMAGE_FLIGHTTIME_R4,PERK_NAME_NAPALM_DAMAGE_FLIGHTTIME,PERK_NAME_NAPALM_DAMAGE_FLIGHTTIME,EVENT_NAPALM_DAMAGE_FLIGHTTIME,PERK_EVENT_NAPALM_DAMAGE_R4,PERK_EVENT_NAPALM_SPEED_M_10,stats/stat_damage,items/perk_border_event_4,crew/crew_engineer_iteminfo,items/item_napalm_1,NAPALM,4,SC_ITEM,1500000,350000,25,HC,,,0.2
426,EVENT_NAPALM_DAMAGE_FLIGHTTIME_R5,PERK_NAME_NAPALM_DAMAGE_FLIGHTTIME,PERK_NAME_NAPALM_DAMAGE_FLIGHTTIME,EVENT_NAPALM_DAMAGE_FLIGHTTIME,PERK_EVENT_NAPALM_DAMAGE_R4,PERK_EVENT_NAPALM_SPEED_M_13,stats/stat_damage,items/perk_border_event_5,crew/crew_engineer_iteminfo,items/item_napalm_1,NAPALM,5,SC_ITEM,2800000,500000,100,HC,,,0.25
427,EVENT_MISSILE_COOLDOWN_RANGE_R2,PERK_NAME_MISSILE_COOLDOWN_RANGE,PERK_NAME_MISSILE_COOLDOWN_RANGE,EVENT_PERK_NAME_MISSILE_COOLDOWN_RANGE,PERK_EVENT_MISSILE_COOLDOWN_R2,PERK_EVENT_MISSILE_RANGE_M_5,stats/stat_cooldown,items/perk_border_event_2,crew/crew_bomber_iteminfo,items/item_missile_1,MISSILE,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
428,EVENT_MISSILE_COOLDOWN_RANGE_R3,PERK_NAME_MISSILE_COOLDOWN_RANGE,PERK_NAME_MISSILE_COOLDOWN_RANGE,EVENT_PERK_NAME_MISSILE_COOLDOWN_RANGE,PERK_EVENT_MISSILE_COOLDOWN_R3,PERK_EVENT_MISSILE_RANGE_M_8,stats/stat_cooldown,items/perk_border_event_3,crew/crew_bomber_iteminfo,items/item_missile_1,MISSILE,3,SC_ITEM,550000,180000,10,HC,,,0.15
429,EVENT_MISSILE_COOLDOWN_RANGE_R4,PERK_NAME_MISSILE_COOLDOWN_RANGE,PERK_NAME_MISSILE_COOLDOWN_RANGE,EVENT_PERK_NAME_MISSILE_COOLDOWN_RANGE,PERK_EVENT_MISSILE_COOLDOWN_R4,PERK_EVENT_MISSILE_RANGE_M_10,stats/stat_cooldown,items/perk_border_event_4,crew/crew_bomber_iteminfo,items/item_missile_1,MISSILE,4,SC_ITEM,1500000,350000,25,HC,,,0.2
430,EVENT_MISSILE_COOLDOWN_RANGE_R5,PERK_NAME_MISSILE_COOLDOWN_RANGE,PERK_NAME_MISSILE_COOLDOWN_RANGE,EVENT_PERK_NAME_MISSILE_COOLDOWN_RANGE,PERK_EVENT_MISSILE_COOLDOWN_R4,PERK_EVENT_MISSILE_RANGE_M_12,stats/stat_cooldown,items/perk_border_event_5,crew/crew_bomber_iteminfo,items/item_missile_1,MISSILE,5,SC_ITEM,2800000,500000,100,HC,,,0.25
431,EVENT_BLAST_CANNON_DAMAGE_TO_BURNING_AND_RANGE_R2,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_RANGE,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_RANGE,EVENT_BLAST_CANNON_DAMAGE_TO_BURNING_AND_RANGE,PERK_EVENT_BLAST_CANNON_DAMAGE_TO_BURNING_R2,PERK_EVENT_BLAST_CANNON_RANGE_M_5,stats/stat_burn,items/perk_border_event_2,crew/crew_cannoneer_iteminfo,items/item_cannon_2,BLAST_CANNON,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
432,EVENT_BLAST_CANNON_DAMAGE_TO_BURNING_AND_RANGE_R3,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_RANGE,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_RANGE,EVENT_BLAST_CANNON_DAMAGE_TO_BURNING_AND_RANGE,PERK_EVENT_BLAST_CANNON_DAMAGE_TO_BURNING_R3,PERK_EVENT_BLAST_CANNON_RANGE_M_8,stats/stat_burn,items/perk_border_event_3,crew/crew_cannoneer_iteminfo,items/item_cannon_2,BLAST_CANNON,3,SC_ITEM,550000,180000,10,HC,,,0.15
433,EVENT_BLAST_CANNON_DAMAGE_TO_BURNING_AND_RANGE_R4,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_RANGE,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_RANGE,EVENT_BLAST_CANNON_DAMAGE_TO_BURNING_AND_RANGE,PERK_EVENT_BLAST_CANNON_DAMAGE_TO_BURNING_R4,PERK_EVENT_BLAST_CANNON_RANGE_M_10,stats/stat_burn,items/perk_border_event_4,crew/crew_cannoneer_iteminfo,items/item_cannon_2,BLAST_CANNON,4,SC_ITEM,1500000,350000,25,HC,,,0.2
434,EVENT_BLAST_CANNON_DAMAGE_TO_BURNING_AND_RANGE_R5,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_RANGE,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_RANGE,EVENT_BLAST_CANNON_DAMAGE_TO_BURNING_AND_RANGE,PERK_EVENT_BLAST_CANNON_DAMAGE_TO_BURNING_R4,PERK_EVENT_BLAST_CANNON_RANGE_M_12,stats/stat_burn,items/perk_border_event_5,crew/crew_cannoneer_iteminfo,items/item_cannon_2,BLAST_CANNON,5,SC_ITEM,2800000,500000,100,HC,,,0.25
435,EVENT_AREA_HEAL_COOLDOWN_SHIP_HP_R2,PERK_NAME_AREA_HEAL_COOLDOWN_SHIP_HP,PERK_NAME_AREA_HEAL_COOLDOWN_SHIP_HP,EVENT_AREA_HEAL_COOLDOWN_SHIP_HP,PERK_EVENT_AREA_HEAL_COOLDOWN_R2,PERK_EVENT_AREA_HEAL_SHIP_HP_40,stats/stat_cooldown,items/perk_border_event_2,crew/crew_cannoneer_iteminfo,items/item_area_heal_1,AREA_HEAL,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
436,EVENT_AREA_HEAL_COOLDOWN_SHIP_HP_R3,PERK_NAME_AREA_HEAL_COOLDOWN_SHIP_HP,PERK_NAME_AREA_HEAL_COOLDOWN_SHIP_HP,EVENT_AREA_HEAL_COOLDOWN_SHIP_HP,PERK_EVENT_AREA_HEAL_COOLDOWN_R3,PERK_EVENT_AREA_HEAL_SHIP_HP_80,stats/stat_cooldown,items/perk_border_event_3,crew/crew_cannoneer_iteminfo,items/item_area_heal_1,AREA_HEAL,3,SC_ITEM,550000,180000,10,HC,,,0.15
437,EVENT_AREA_HEAL_COOLDOWN_SHIP_HP_R4,PERK_NAME_AREA_HEAL_COOLDOWN_SHIP_HP,PERK_NAME_AREA_HEAL_COOLDOWN_SHIP_HP,EVENT_AREA_HEAL_COOLDOWN_SHIP_HP,PERK_EVENT_AREA_HEAL_COOLDOWN_R4,PERK_EVENT_AREA_HEAL_SHIP_HP_120,stats/stat_cooldown,items/perk_border_event_4,crew/crew_cannoneer_iteminfo,items/item_area_heal_1,AREA_HEAL,4,SC_ITEM,1500000,350000,25,HC,,,0.2
438,EVENT_AREA_HEAL_COOLDOWN_SHIP_HP_R5,PERK_NAME_AREA_HEAL_COOLDOWN_SHIP_HP,PERK_NAME_AREA_HEAL_COOLDOWN_SHIP_HP,EVENT_AREA_HEAL_COOLDOWN_SHIP_HP,PERK_EVENT_AREA_HEAL_COOLDOWN_R4,PERK_EVENT_AREA_HEAL_SHIP_HP_160,stats/stat_cooldown,items/perk_border_event_5,crew/crew_cannoneer_iteminfo,items/item_area_heal_1,AREA_HEAL,5,SC_ITEM,2800000,500000,100,HC,,,0.25
439,EVENT_RAILGUN_COOLDOWN_PROC_STUN_R2,PERK_NAME_RAILGUN_COOLDOWN_PROC_STUN,PERK_NAME_RAILGUN_COOLDOWN_PROC_STUN,PERK_NAME_RAILGUN_COOLDOWN_PROC_STUN,PERK_EVENT_RAILGUN_COOLDOWN_R2,PERK_EVENT_RAILGUN_STUN_10,stats/stat_cooldown,items/perk_border_event_2,crew/crew_scientist_iteminfo,items/item_railgun_1,RAILGUN,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
440,EVENT_RAILGUN_COOLDOWN_PROC_STUN_R3,PERK_NAME_RAILGUN_COOLDOWN_PROC_STUN,PERK_NAME_RAILGUN_COOLDOWN_PROC_STUN,PERK_NAME_RAILGUN_COOLDOWN_PROC_STUN,PERK_EVENT_RAILGUN_COOLDOWN_R3,PERK_EVENT_RAILGUN_STUN_15,stats/stat_cooldown,items/perk_border_event_3,crew/crew_scientist_iteminfo,items/item_railgun_1,RAILGUN,3,SC_ITEM,550000,180000,10,HC,,,0.15
441,EVENT_RAILGUN_COOLDOWN_PROC_STUN_R4,PERK_NAME_RAILGUN_COOLDOWN_PROC_STUN,PERK_NAME_RAILGUN_COOLDOWN_PROC_STUN,PERK_NAME_RAILGUN_COOLDOWN_PROC_STUN,PERK_EVENT_RAILGUN_COOLDOWN_R4,PERK_EVENT_RAILGUN_STUN_20,stats/stat_cooldown,items/perk_border_event_4,crew/crew_scientist_iteminfo,items/item_railgun_1,RAILGUN,4,SC_ITEM,1500000,350000,25,HC,,,0.2
442,EVENT_RAILGUN_COOLDOWN_PROC_STUN_R5,PERK_NAME_RAILGUN_COOLDOWN_PROC_STUN,PERK_NAME_RAILGUN_COOLDOWN_PROC_STUN,PERK_NAME_RAILGUN_COOLDOWN_PROC_STUN,PERK_EVENT_RAILGUN_COOLDOWN_R4,PERK_EVENT_RAILGUN_STUN_25,stats/stat_cooldown,items/perk_border_event_5,crew/crew_scientist_iteminfo,items/item_railgun_1,RAILGUN,5,SC_ITEM,2800000,500000,100,HC,,,0.25
443,EVENT_MORTAR_BIG_DAMAGE_TO_SLOWED_COOLDOWN_R2,PERK_NAME_BIG_MORTAR_DAMAGE_TO_SLOWED_COOLDOWN,PERK_NAME_BIG_MORTAR_DAMAGE_TO_SLOWED_COOLDOWN,EVENT_MORTAR_BIG_DAMAGE_TO_SLOWED_COOLDOWN,PERK_MORTAR_DAMAGE_TO_SLOWED_R2,PERK_EVENT_MORTAR_BIG_COOLDOWN_2,stats/stat_damage_to_slowed,items/perk_border_event_2,crew/crew_mortarman_iteminfo,items/item_mortar_4,BIG_MORTAR,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
444,EVENT_MORTAR_BIG_DAMAGE_TO_SLOWED_COOLDOWN_R3,PERK_NAME_BIG_MORTAR_DAMAGE_TO_SLOWED_COOLDOWN,PERK_NAME_BIG_MORTAR_DAMAGE_TO_SLOWED_COOLDOWN,EVENT_MORTAR_BIG_DAMAGE_TO_SLOWED_COOLDOWN,PERK_MORTAR_DAMAGE_TO_SLOWED_R3,PERK_EVENT_MORTAR_BIG_COOLDOWN_4,stats/stat_damage_to_slowed,items/perk_border_event_3,crew/crew_mortarman_iteminfo,items/item_mortar_4,BIG_MORTAR,3,SC_ITEM,550000,180000,10,HC,,,0.15
445,EVENT_MORTAR_BIG_DAMAGE_TO_SLOWED_COOLDOWN_R4,PERK_NAME_BIG_MORTAR_DAMAGE_TO_SLOWED_COOLDOWN,PERK_NAME_BIG_MORTAR_DAMAGE_TO_SLOWED_COOLDOWN,EVENT_MORTAR_BIG_DAMAGE_TO_SLOWED_COOLDOWN,PERK_MORTAR_DAMAGE_TO_SLOWED_R4,PERK_EVENT_MORTAR_BIG_COOLDOWN_6,stats/stat_damage_to_slowed,items/perk_border_event_4,crew/crew_mortarman_iteminfo,items/item_mortar_4,BIG_MORTAR,4,SC_ITEM,1500000,350000,25,HC,,,0.2
446,EVENT_MORTAR_BIG_DAMAGE_TO_SLOWED_COOLDOWN_R5,PERK_NAME_BIG_MORTAR_DAMAGE_TO_SLOWED_COOLDOWN,PERK_NAME_BIG_MORTAR_DAMAGE_TO_SLOWED_COOLDOWN,EVENT_MORTAR_BIG_DAMAGE_TO_SLOWED_COOLDOWN,PERK_MORTAR_DAMAGE_TO_SLOWED_R4,PERK_EVENT_MORTAR_BIG_COOLDOWN_8,stats/stat_damage_to_slowed,items/perk_border_event_5,crew/crew_mortarman_iteminfo,items/item_mortar_4,BIG_MORTAR,5,SC_ITEM,2800000,500000,100,HC,,,0.25
447,EVENT_EXPLOSIVE_CANNON_DAMAGE_TO_BURNING_AND_RANGE_R2,PERK_NAME_EXPLOSIVE_CANNON_DAMAGE_TO_BURNING_AND_RANGE,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_RANGE,EVENT_EXPLOSIVE_CANNON_DAMAGE_TO_BURNING_AND_RANGE,PERK_CANNON_DAMAGE_TO_BURNING_R2,PERK_EVENT_EXPLOSIVE_CANNON_RANGE_M_5,stats/stat_burn,items/perk_border_event_2,crew/crew_cannoneer_iteminfo,items/item_cannon_6,XPLO_CANNON,2,SC_ITEM,70000,20000,500,SC_ITEM,,,0.1
448,EVENT_EXPLOSIVE_CANNON_DAMAGE_TO_BURNING_AND_RANGE_R3,PERK_NAME_EXPLOSIVE_CANNON_DAMAGE_TO_BURNING_AND_RANGE,PERK_ITEM_NAME_DAMAGE_TO_BURNING_AND_RANGE,EVENT_EXPLOSIVE_CANNON_DAMAGE_TO_BURNING_AND_RANGE,PERK_CANNON_DAMAGE_TO_BURNING_R3,PERK_EVENT_EXPLOSIVE_CANNON_RANGE_M_8,stats/stat_burn,items/perk_border_event_3,crew/crew_cannoneer_iteminfo,items/item_cannon_6,XPLO_CANNON,3,SC_ITEM,550000,180000,10,HC,,,0.15
